#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
42000,83.99999999998563,-27924.084507917825,13616.983618812448,-14307.100889105377,292.0115339953277,41.93986777763607,1.1990365174516764,123
42500,84.9999999999833,-28107.888599513513,13813.62808903979,-14294.260510473723,296.2285070791061,41.93986777763607,1.1990365174516764,124
43000,85.99999999998097,-27926.6292569929,13540.648593609962,-14385.980663382938,290.3745556137018,41.93986777763607,1.1990365174516764,123
43500,86.99999999997864,-28045.66778674318,13657.58529600302,-14388.082490740158,292.8822230092164,41.93986777763607,1.1990365174516764,123
44000,87.99999999997631,-28054.77707742747,13688.352452334166,-14366.424625093303,293.5420141030765,41.93986777763607,1.1990365174516764,123
44500,88.99999999997398,-28317.405927747684,13659.280462021423,-14658.125465726262,292.91857526190813,41.93986777763607,1.1990365174516764,123
45000,89.99999999997165,-28086.25598235437,13517.547838790708,-14568.708143563663,289.8791678655737,41.93986777763607,1.1990365174516764,123
45500,90.99999999996932,-28453.80292308394,13712.608618689237,-14741.194304394701,294.0621792545132,41.93986777763607,1.1990365174516764,123
46000,91.99999999996699,-28027.50929917532,13394.274007943155,-14633.235291232164,287.2356029282154,41.93986777763607,1.1990365174516764,123
46500,92.99999999996466,-28215.50310447582,13603.137787046044,-14612.365317429778,291.71461489145486,41.93986777763607,1.1990365174516764,123
47000,93.99999999996233,-28173.534211390688,13480.418317596901,-14693.115893793787,289.0829380437697,41.93986777763607,1.1990365174516764,124
47500,94.99999999996,-28128.286395291347,13439.150772122284,-14689.135623169062,288.1979697133667,41.93986777763607,1.1990365174516764,124
48000,95.99999999995767,-28368.954117518253,13694.87457915692,-14674.079538361333,293.6818788713497,41.93986777763607,1.1990365174516764,124
48500,96.99999999995534,-28180.410935434258,13516.64129973152,-14663.769635702738,289.8597274469971,41.93986777763607,1.1990365174516764,124
49000,97.999999999953,-28157.16313200912,13662.899150598387,-14494.263981410732,292.9961767948167,41.93986777763607,1.1990365174516764,123
49500,98.99999999995067,-28249.434848618148,13841.15723570491,-14408.277612913238,296.81886016847596,41.93986777763607,1.1990365174516764,123
50000,99.99999999994834,-28036.300252619956,13652.965461751784,-14383.334790868172,292.7831522513839,41.93986777763607,1.1990365174516764,123
50500,100.99999999994601,-28012.73568811397,13494.889579480028,-14517.846108633943,289.39326928155583,41.93986777763607,1.1990365174516764,123
51000,101.99999999994368,-28244.995815438037,13722.94384176015,-14522.051973677886,294.28381456139215,41.93986777763607,1.1990365174516764,123
51500,102.99999999994135,-28335.0162718,13664.05114125476,-14670.965130545239,293.02088083854125,41.93986777763607,1.1990365174516764,123
52000,103.99999999993902,-28093.67374894466,13444.35369091457,-14649.32005803009,288.30954451879495,41.93986777763607,1.1990365174516764,123
52500,104.99999999993669,-27905.915024291775,13217.576902330471,-14688.338121961304,283.4463942233441,41.93986777763607,1.1990365174516764,123
53000,105.99999999993436,-28065.978272572604,13421.17131097196,-14644.806961600643,287.8124063479484,41.93986777763607,1.1990365174516764,123
53500,106.99999999993203,-28296.896929218616,13733.867235960315,-14563.0296932583,294.5180629960028,41.93986777763607,1.1990365174516764,123
54000,107.9999999999297,-28112.899650609266,13496.53459213211,-14616.365058477157,289.42854601254294,41.93986777763607,1.1990365174516764,123
54500,108.99999999992737,-28135.715025742073,13449.98696358001,-14685.728062162063,288.43034811513445,41.93986777763607,1.1990365174516764,123
55000,109.99999999992504,-28007.72360789642,13358.351532072385,-14649.372075824034,286.4652577785421,41.93986777763607,1.1990365174516764,123
55500,110.99999999992271,-28410.972704419168,13646.370541257107,-14764.60216316206,292.64172644783315,41.93986777763607,1.1990365174516764,123
56000,111.99999999992038,-28218.64976209375,13464.201396838676,-14754.448365255075,288.7351717513327,41.93986777763607,1.1990365174516764,123
56500,112.99999999991805,-28149.798949621065,13462.570183263684,-14687.22876635738,288.7001909368115,41.93986777763607,1.1990365174516764,123
57000,113.99999999991572,-28274.93345753361,13513.294898387403,-14761.638559146208,289.7879650202208,41.93986777763607,1.1990365174516764,123
57500,114.99999999991338,-28448.104771174978,13721.977490516703,-14726.127280658275,294.2630914910796,41.93986777763607,1.1990365174516764,123
58000,115.99999999991105,-28189.58058789507,13534.434336954302,-14655.146250940768,290.24129301535714,41.93986777763607,1.1990365174516764,123
58500,116.99999999990872,-27945.257265773187,13495.09009833632,-14450.167167436866,289.39756933951725,41.93986777763607,1.1990365174516764,123
59000,117.9999999999064,-28121.045410480227,13637.755114967615,-14483.290295512612,292.4569715918941,41.93986777763607,1.1990365174516764,123
59500,118.99999999990406,-28139.879806901372,13510.726676853137,-14629.153130048235,289.7328903920319,41.93986777763607,1.1990365174516764,123
60000,119.99999999990173,-28108.10087441816,13496.710705807936,-14611.390168610224,289.4323227097965,41.93986777763607,1.1990365174516764,123
60500,120.9999999998994,-28216.844137137683,13554.684474080565,-14662.159663057118,290.67555024672265,41.93986777763607,1.1990365174516764,123
61000,121.99999999989707,-28297.146517712456,13641.733331074483,-14655.413186637972,292.54228306912364,41.93986777763607,1.1990365174516764,123
