time_ps,Mx_eA,My_eA,Mz_eA,M_mag_eA
7268.0000,-18.523506,13.266153,10.173970,24.952369
7269.0000,-26.736511,6.324741,2.393498,27.578474
7270.0000,-24.870306,4.115590,10.065745,27.143866
7271.0000,-22.001824,6.674963,10.160714,25.137134
7272.0000,-14.601513,11.980718,11.861973,22.303546
7273.0000,-0.712459,6.213293,4.153006,7.507334
7274.0000,6.239250,2.942217,-13.204740,14.897988
7275.0000,-1.039300,-5.171360,-4.522819,6.948309
7276.0000,3.319696,0.363921,-7.108999,7.854341
7277.0000,0.944603,3.430449,-12.441003,12.939815
7278.0000,3.768571,12.584594,-12.824331,18.358584
7279.0000,6.313903,3.818951,-7.612946,10.602203
7280.0000,5.862822,12.269258,-11.967814,18.114523
7281.0000,-8.051823,9.899367,-12.731163,18.025310
7282.0000,-9.006460,-1.739223,-12.765126,15.719086
7283.0000,-5.378531,2.060173,-16.027533,17.030993
7284.0000,0.154885,4.642402,-4.919074,6.765587
7285.0000,-9.102483,5.217792,-3.210550,10.972155
7286.0000,-11.398466,6.833620,-4.469977,14.021558
7287.0000,-15.863295,3.085553,-9.040536,18.517452
7288.0000,-14.719032,8.440953,-8.914157,19.166684
7289.0000,-0.903015,12.765764,-10.656642,16.653654
7290.0000,1.864583,10.952875,-9.768076,14.793831
7291.0000,9.413959,5.621462,0.595109,10.980784
7292.0000,8.933951,6.677536,-5.570431,12.467344
7293.0000,8.690407,10.230081,-3.364812,13.838342
7294.0000,9.691733,13.296473,0.082998,16.453959
7295.0000,13.789475,17.063881,-4.566627,22.409367
7296.0000,16.257850,2.197574,-4.025456,16.892345
7297.0000,12.702729,9.384617,-11.100429,19.304142
7298.0000,26.419927,12.011964,-3.526539,29.235874
7299.0000,21.697296,17.769329,-0.267466,28.046270
7300.0000,9.160323,13.376361,-11.230533,19.722156
7301.0000,18.712238,7.229483,-13.323575,24.081755
7302.0000,16.513215,9.735397,-4.732472,19.744885
7303.0000,14.811732,9.199331,-2.726199,17.647868
7304.0000,22.356380,5.622808,-3.429810,23.306378
7305.0000,16.925544,1.288490,-2.435297,17.148322
7306.0000,23.519233,5.608374,0.914361,24.195955
7307.0000,14.481666,10.021057,9.413424,19.968795
7308.0000,4.313141,3.515949,8.434971,10.105138
7309.0000,5.656566,-1.903508,12.407856,13.768623
7310.0000,1.991637,-3.218618,15.106758,15.573704
7311.0000,9.071012,1.566595,22.114944,23.954294
7312.0000,17.651646,-10.536968,6.178846,21.465937
7313.0000,12.259158,-8.913929,3.463816,15.548090
7314.0000,13.874337,4.032031,-0.448369,14.455294
7315.0000,11.577512,6.410054,-7.294013,15.110599
7316.0000,19.018297,-1.758190,4.973193,19.736248
7317.0000,18.279480,4.503087,-0.444004,18.831206
7318.0000,21.348991,1.977229,-12.608906,24.873145
7319.0000,7.085565,1.653869,-19.320716,20.645353
7320.0000,12.295144,-0.901359,-11.086289,16.579771
7321.0000,15.640829,4.603587,-5.990562,17.369956
7322.0000,11.215155,7.779242,-19.482694,23.788057
7323.0000,21.899202,3.986674,-4.737659,22.757724
7324.0000,18.910378,5.421960,-1.894693,19.763348
7325.0000,20.107349,8.509547,-9.716485,23.898283
7326.0000,24.436065,0.102216,-5.259020,24.995780
7327.0000,22.586349,7.298245,-15.336042,28.259543
7328.0000,14.882718,-2.856779,1.521920,15.230651
7329.0000,20.161430,-4.423335,-12.409837,24.084294
7330.0000,31.143397,3.689900,-24.586091,39.849747
7331.0000,21.893794,4.033448,-16.891010,27.944823
7332.0000,24.778091,15.611624,-17.094637,33.910223
7333.0000,21.878816,18.933038,-4.470789,29.276791
7334.0000,13.790743,16.352173,-14.225977,25.689620
7335.0000,21.210980,22.292862,-6.205393,31.390831
7336.0000,18.819887,19.151835,-3.882946,27.130393
7337.0000,29.276061,10.526496,-0.123899,31.111255
7338.0000,26.130205,16.919829,-1.963343,31.191713
7339.0000,20.388072,14.801942,-5.911555,25.878900
7340.0000,17.180332,4.412414,-13.745332,22.440306
7341.0000,15.946013,-4.338373,-9.398574,19.011312
7342.0000,20.529595,-1.832506,-1.005278,20.635720
7343.0000,23.089490,9.916722,-0.809727,25.142028
7344.0000,18.467884,4.287920,-13.538803,23.296957
7345.0000,21.256594,-1.036346,-5.363289,21.947247
7346.0000,24.839297,0.040070,-5.254625,25.389040
7347.0000,22.609938,-2.312666,2.596436,22.875734
7348.0000,34.461335,7.874013,4.475365,35.631624
7349.0000,20.830620,2.553781,-6.977505,22.116105
7350.0000,27.190255,-4.294053,-8.913116,28.934279
7351.0000,24.191654,0.770508,-2.850043,24.371142
7352.0000,12.929357,6.494004,-5.526203,15.488037
7353.0000,20.150315,-5.368904,-9.597477,22.955869
7354.0000,13.072422,-3.385535,2.531468,13.738937
7355.0000,12.844684,1.417661,5.380043,13.997876
7356.0000,5.730563,-4.923031,4.102359,8.596798
7357.0000,9.090728,-1.111029,-1.459581,9.273948
7358.0000,10.661993,-7.514466,5.108495,14.008641
7359.0000,11.818365,-6.275777,-0.268189,13.383985
7360.0000,14.404076,-10.075473,-7.602435,19.151752
7361.0000,14.240323,-6.783017,-6.502565,17.061052
7362.0000,8.825601,-11.878788,-3.591510,15.228125
7363.0000,9.670825,-13.934177,7.039925,18.364277
7364.0000,1.970792,-8.347363,3.767054,9.367667
7365.0000,-1.810861,-10.857122,-4.762874,11.993385
7366.0000,-1.276216,-1.716089,-1.712286,2.739637
7367.0000,-7.696463,-17.034354,-6.378475,19.750688
7368.0000,-2.252218,-14.302997,-5.439850,15.467391
7369.0000,-1.634726,-12.969315,1.374833,13.144034
7370.0000,-2.904268,-5.489861,1.184997,6.322781
7371.0000,-2.667228,-3.864145,3.383717,5.787510
7372.0000,5.297073,-9.237842,-6.215983,12.330254
7373.0000,6.633685,-8.544144,-9.725462,14.546229
7374.0000,2.173382,-5.895124,-7.959287,10.140332
7375.0000,2.919390,-9.494942,-5.542283,11.375134
7376.0000,-6.528843,-7.857214,-8.091533,13.032057
7377.0000,-7.200101,-5.054941,-12.514669,15.297412
7378.0000,-9.822165,-13.013788,-17.773460,24.119069
7379.0000,-6.788322,-3.589250,-17.744461,19.334682
7380.0000,-7.107476,-5.097320,-22.056187,23.727079
7381.0000,-8.305105,1.768579,-3.956180,9.367710
7382.0000,-9.414270,-9.605889,-2.052810,13.605720
7383.0000,-12.606728,-9.503992,-3.182997,16.105493
7384.0000,-13.162577,-12.463258,-6.400276,19.223677
7385.0000,-13.517714,-21.485267,1.128086,25.409011
7386.0000,-7.946428,-18.688110,1.294379,20.348626
7387.0000,-12.418222,-21.323245,-1.508259,24.721810
7388.0000,-3.310507,-13.221986,-9.520431,16.625853
7389.0000,-0.211015,-23.175561,3.272738,23.406452
7390.0000,-3.812634,-28.112978,4.872248,28.785665
7391.0000,-4.465658,-17.326068,-11.551828,21.297405
7392.0000,-9.131940,-24.476065,-8.413578,27.445553
7393.0000,-9.608077,-23.540974,-6.106838,26.149303
7394.0000,-6.222689,-17.090344,-9.778988,20.650190
7395.0000,-5.888219,-16.741988,1.581891,17.817623
7396.0000,-2.694337,-24.566592,-1.947186,24.790491
7397.0000,-2.021212,-9.353431,2.550766,9.903452
7398.0000,7.331647,-22.414921,1.665744,23.642260
7399.0000,-1.939933,-21.066223,-11.804353,24.225851
7400.0000,-0.499625,-21.270447,-13.131416,25.002312
7401.0000,3.237696,-15.195048,-13.998485,20.912431
7402.0000,4.941083,-16.976259,-13.428524,22.202093
7403.0000,7.677031,-15.112478,-24.354390,29.672548
7404.0000,2.215801,-33.711243,-17.389427,37.996708
7405.0000,11.531621,-32.530462,-14.482976,37.429478
7406.0000,5.215750,-23.937350,-8.260412,25.854113
7407.0000,8.553164,-24.190985,-12.545020,28.561126
7408.0000,4.351134,-32.652785,-12.026393,35.068089
7409.0000,8.438515,-17.786806,-7.966160,21.237672
7410.0000,-6.901352,-15.640938,-17.293379,24.317248
7411.0000,-4.165151,-12.886508,-15.741372,20.765388
7412.0000,5.246804,-9.438362,-16.002152,19.304934
7413.0000,-4.291681,-19.702426,-16.295727,25.925949
7414.0000,1.169165,-20.050721,-17.185730,26.433836
7415.0000,10.660613,-24.483665,-24.942202,36.540552
7416.0000,11.420974,-23.360145,-16.948328,31.038377
7417.0000,2.846263,-20.635669,-18.598274,27.925398
7418.0000,-1.760077,-16.840641,-17.223368,24.152629
7419.0000,-0.649045,-13.819038,-17.735177,22.492745
7420.0000,7.628431,-6.537956,-22.613871,24.745202
7421.0000,9.916491,-9.151120,-10.428156,17.053628
7422.0000,3.809884,0.217802,-13.601167,14.126372
7423.0000,7.417718,-3.393763,-12.537778,14.957809
7424.0000,13.704515,3.910514,-8.060056,16.372854
7425.0000,12.157109,2.484328,-15.390613,19.769627
7426.0000,13.614985,5.236398,-3.749163,15.061338
7427.0000,15.125690,5.806007,-1.812189,16.302768
7428.0000,7.809003,7.613671,6.025937,12.460355
7429.0000,1.447842,7.460639,-6.360710,9.910399
7430.0000,14.197300,18.890588,2.565485,23.769715
7431.0000,15.589359,19.571144,1.580347,25.071005
7432.0000,5.841673,19.593970,5.021090,21.053744
7433.0000,11.367666,11.674421,3.157955,16.597850
7434.0000,5.319224,10.972206,8.593558,14.917530
7435.0000,6.559857,9.744213,2.887451,12.096230
7436.0000,6.144563,2.681464,2.553167,7.173881
7437.0000,18.353196,0.497923,-0.917763,18.382873
7438.0000,6.701526,12.677375,2.079718,14.489704
7439.0000,6.267160,3.418393,-6.508282,9.660251
7440.0000,3.028765,13.577000,-6.191296,15.226309
7441.0000,-1.233797,9.208870,-7.978023,12.246403
7442.0000,0.618458,2.804819,-6.510774,7.116156
7443.0000,4.629053,-4.992026,-3.967549,7.879714
7444.0000,-0.114486,5.430791,-7.080883,8.924433
7445.0000,3.414939,6.756666,-4.155389,8.636064
7446.0000,8.298040,2.511539,-8.465909,12.117629
7447.0000,7.510939,7.114105,-7.324760,12.675836
7448.0000,7.896441,0.199529,-12.461923,14.754427
7449.0000,5.013755,4.652040,-15.269093,16.730941
7450.0000,14.090691,3.910938,-6.864223,16.154274
7451.0000,-1.436002,7.069358,-11.817260,13.845055
7452.0000,4.121095,6.349215,-14.767738,16.594639
7453.0000,1.974867,6.876690,0.704422,7.189241
7454.0000,3.448070,12.270691,-9.071607,15.644586
7455.0000,11.805832,7.000539,-11.713680,18.044265
7456.0000,-2.484907,1.361741,-21.727538,21.911526
7457.0000,-5.791257,-0.897797,-15.578094,16.643969
7458.0000,-3.691084,1.830286,-15.827954,16.355372
7459.0000,0.014549,5.312888,-23.749372,24.336385
7460.0000,0.570834,5.890363,-18.504134,19.427434
7461.0000,1.443818,-1.083108,-21.940971,22.015084
7462.0000,2.067975,7.400182,-15.198568,17.030434
7463.0000,3.983947,8.151950,-9.215202,12.932365
7464.0000,3.904204,10.651292,-15.072839,18.864869
7465.0000,-0.222100,9.577247,-13.128856,16.252379
7466.0000,2.698955,14.841776,-20.865985,25.747854
7467.0000,1.734238,20.610851,-17.526904,27.111015
7468.0000,6.905136,5.762744,-18.385064,20.467064
7469.0000,1.818195,7.218839,-19.221459,20.612665
7470.0000,13.008037,4.603366,-16.861622,21.787939
7471.0000,9.178738,12.854563,-8.051249,17.728836
7472.0000,0.270611,11.735228,-12.819076,17.381528
7473.0000,5.325685,12.351486,-10.134187,16.841136
7474.0000,6.682841,10.924864,-8.391372,15.311046
7475.0000,17.150672,8.276026,-12.988686,23.050903
7476.0000,25.834586,1.499847,-5.108621,26.377517
7477.0000,16.876116,12.756223,-1.428647,21.202961
7478.0000,6.837792,10.497578,0.623715,12.543666
7479.0000,9.783825,22.454965,3.448587,24.735429
7480.0000,7.833144,17.036937,16.261944,24.820681
7481.0000,1.168529,24.686829,11.774139,27.375817
7482.0000,8.483161,25.553619,3.110598,27.104008
7483.0000,7.968838,30.928553,1.906093,31.995483
7484.0000,15.977805,15.518796,5.037852,22.836445
7485.0000,20.789268,26.553548,1.816862,33.772557
7486.0000,15.685197,16.541194,3.178997,23.016137
7487.0000,19.907264,14.726726,12.950387,27.944376
7488.0000,15.964935,17.188884,12.299215,26.487876
7489.0000,8.681803,18.532358,14.576948,25.125871
7490.0000,6.196836,16.983997,13.961105,22.842272
7491.0000,7.030541,28.446065,4.992399,29.724252
7492.0000,2.303472,36.599682,3.504096,36.839128
7493.0000,4.283511,30.933049,-3.044695,31.376300
7494.0000,-4.080536,27.492234,5.307650,28.295668
7495.0000,-4.376286,33.061517,9.146076,34.581303
7496.0000,1.067339,29.991453,4.918552,30.410830
7497.0000,16.538457,17.731852,6.366329,25.069290
7498.0000,8.803461,13.024965,7.555826,17.442510
7499.0000,9.976785,22.083779,15.318142,28.668363
7500.0000,18.004172,36.615244,15.338083,43.589943
7501.0000,11.534156,37.896384,4.713038,39.892172
7502.0000,11.450347,34.322576,8.879776,37.255874
7503.0000,15.357753,22.442630,1.206235,27.221080
7504.0000,17.975816,28.345661,-2.692499,33.672779
7505.0000,13.605795,23.587218,-5.356494,27.751875
7506.0000,14.411307,22.534103,0.031796,26.748319
7507.0000,22.664468,14.925504,-7.439890,28.138954
7508.0000,9.457125,32.787162,-3.469914,34.299788
7509.0000,13.625791,27.458317,7.554981,31.570542
7510.0000,7.269242,28.116333,10.598518,30.914376
7511.0000,26.424754,37.038789,-3.851321,45.661496
7512.0000,27.516708,30.937831,-2.520138,41.480956
7513.0000,24.630620,29.527609,-0.996917,38.464801
7514.0000,31.203274,22.955930,-11.568679,40.428374
7515.0000,27.978490,18.432239,-16.182731,37.207851
7516.0000,19.527975,21.662172,-25.235489,38.567103
7517.0000,24.386316,12.155979,-18.105786,32.715130
7518.0000,21.534503,17.093702,-9.559941,29.108795
7519.0000,21.342569,20.278447,-10.191322,31.154192
7520.0000,26.378443,7.781503,-4.545257,27.875319
7521.0000,17.119832,18.872390,4.592009,25.890969
7522.0000,8.895881,22.061044,-10.421564,25.969893
7523.0000,6.442810,13.288830,9.131738,17.363509
7524.0000,8.474495,15.887818,5.029229,18.695801
7525.0000,10.037587,18.540764,7.236468,22.290795
7526.0000,4.356579,18.613748,20.361131,27.928964
7527.0000,1.299509,18.245655,10.665549,21.174196
7528.0000,-0.025914,8.225721,8.996699,12.190314
7529.0000,3.164191,19.915660,-2.306484,20.296933
7530.0000,4.561421,9.662370,-1.444080,10.782083
7531.0000,8.148437,10.414077,-12.435731,18.152064
7532.0000,5.897854,16.665001,-10.375608,20.497809
7533.0000,13.875434,19.082748,-5.401256,24.204390
7534.0000,13.681442,17.383973,-13.475805,25.903315
7535.0000,5.301548,19.655526,-14.061765,24.742258
7536.0000,9.246947,9.481162,-7.890189,15.416016
7537.0000,11.759815,20.827106,-9.846348,25.865269
7538.0000,9.420038,22.023987,-4.180234,24.315992
7539.0000,10.440591,14.525510,-5.083800,18.596812
7540.0000,12.837599,15.867378,-0.628809,20.419917
7541.0000,17.208389,19.321204,-8.156675,27.128747
7542.0000,12.014819,17.061575,-0.926515,20.888074
7543.0000,13.109089,2.423758,-11.318470,17.488013
7544.0000,11.113657,3.351288,-16.838715,20.452062
7545.0000,6.595394,0.692284,-17.026040,18.271960
7546.0000,2.232402,3.983906,-20.520510,21.022523
7547.0000,8.663911,-4.658609,-12.478967,15.889953
7548.0000,11.551597,-2.090995,-21.262105,24.287626
7549.0000,4.329794,-1.720179,-19.437652,19.988207
7550.0000,18.002365,-4.015241,-16.749177,24.914699
7551.0000,14.133849,-0.318425,-19.834079,24.356883
7552.0000,12.878640,-8.717283,-16.805977,22.897407
7553.0000,13.075482,-9.111765,-19.974252,25.553145
7554.0000,13.536714,-4.655963,-28.661088,32.037144
7555.0000,9.766854,-7.290773,-19.270975,22.801695
7556.0000,7.355924,-6.683729,-16.235171,19.035825
7557.0000,6.512644,-8.698332,-13.093681,17.015287
7558.0000,11.676972,-17.414640,-9.268152,22.924223
7559.0000,7.926860,-12.851852,-13.239064,20.081784
7560.0000,5.251267,-14.028541,-8.021519,16.991779
7561.0000,5.717078,-18.313851,2.566356,19.356350
7562.0000,11.648382,-17.208252,5.146066,21.407726
7563.0000,12.143196,-20.272308,9.865673,25.607717
7564.0000,9.982962,-18.415524,6.002105,21.790281
7565.0000,4.614427,-18.970153,6.095146,20.452639
7566.0000,13.287093,-3.940266,10.588809,17.441198
7567.0000,18.055217,-8.924674,14.008575,24.533260
7568.0000,12.365104,-16.758674,17.865081,27.439207
7569.0000,9.442937,-6.297380,20.608178,23.527071
7570.0000,10.132285,4.362007,21.036054,23.753018
7571.0000,17.836251,-2.992046,20.799000,27.562340
7572.0000,9.430375,0.512159,8.785471,12.898790
7573.0000,1.565762,7.264385,16.081725,17.715665
7574.0000,-8.404941,3.748062,15.584762,18.099056
7575.0000,-0.782426,-0.370963,21.214074,21.231739
7576.0000,-6.071522,2.467232,15.240295,16.589672
7577.0000,10.114122,5.913115,17.807651,21.316023
7578.0000,13.745637,-4.989038,27.097288,30.791169
7579.0000,0.131884,1.747831,22.141545,22.210815
7580.0000,8.549714,-7.729509,14.428037,18.466488
7581.0000,6.176897,5.556787,14.151568,16.410327
7582.0000,3.890897,6.087486,14.777515,16.449058
7583.0000,4.513087,4.254070,20.361068,21.284693
7584.0000,4.962865,9.022129,26.249851,28.197226
7585.0000,-0.942416,15.819480,18.069539,24.034399
7586.0000,9.338855,20.215037,19.632795,29.686842
7587.0000,-8.926014,13.571644,23.386057,28.474039
7588.0000,-11.217163,13.362241,16.559568,24.053971
7589.0000,-4.011117,4.790320,17.419209,18.505811
7590.0000,-8.919910,11.159930,19.895758,24.493877
7591.0000,-5.060562,14.262172,23.184663,27.686593
7592.0000,-8.154565,16.241480,22.632457,29.026035
7593.0000,-1.966925,12.113910,21.513151,24.767545
7594.0000,3.690535,1.328655,7.922822,8.840616
7595.0000,-1.566863,6.892110,12.137790,14.045717
7596.0000,-11.660487,15.311512,9.582631,21.499678
7597.0000,-13.153509,23.765966,20.723699,34.165884
7598.0000,-4.215762,14.881286,14.375359,21.115782
7599.0000,4.086009,11.417392,7.462554,14.238751
7600.0000,-4.520988,11.605640,6.711278,14.148196
7601.0000,5.160821,11.265219,7.947347,14.720718
7602.0000,5.476391,13.767277,1.671237,14.910460
7603.0000,-0.787111,2.686107,-6.059631,6.674866
7604.0000,3.331246,13.002452,-18.210000,22.622225
7605.0000,1.545854,10.906629,-9.699747,14.677510
7606.0000,8.352127,24.206275,-12.107425,28.324751
7607.0000,5.087386,26.306915,-10.817880,28.895706
7608.0000,8.134556,16.477452,-12.414436,22.176466
7609.0000,9.391673,17.528838,4.763544,20.448840
7610.0000,12.798813,27.701995,-1.314114,30.544018
7611.0000,2.110094,32.003615,0.949065,32.087140
7612.0000,5.369299,22.584831,-7.041054,24.258615
7613.0000,7.860997,22.615966,5.547112,24.577381
7614.0000,15.765193,27.575318,9.368020,33.116450
7615.0000,21.734787,25.081580,11.606348,35.159549
7616.0000,14.262331,13.724405,7.708371,21.241289
7617.0000,21.738697,7.073790,2.143022,22.960880
7618.0000,19.459864,9.276081,-4.436460,22.009411
7619.0000,24.922352,18.643509,1.439987,31.157305
7620.0000,17.774213,22.680405,4.649189,29.187984
7621.0000,19.228320,27.594347,9.863685,35.049516
7622.0000,13.480797,20.843839,3.357110,25.049305
7623.0000,9.544062,35.366008,15.282635,39.691341
7624.0000,6.643172,27.768087,12.332077,31.101101
7625.0000,15.186088,23.815850,14.247215,31.635346
7626.0000,6.994381,28.576565,20.991659,36.141267
7627.0000,7.766304,40.612661,22.139978,46.902904
7628.0000,15.702049,41.737162,30.429681,53.986207
7629.0000,15.631691,38.053229,20.505311,45.965920
7630.0000,19.439771,34.987459,25.252550,47.325662
7631.0000,13.838420,34.948623,33.626496,50.434605
7632.0000,15.402793,32.933597,26.748617,45.137084
7633.0000,16.424330,41.031466,30.612424,53.763001
7634.0000,11.031985,44.016198,27.884242,53.260317
7635.0000,1.865875,39.137728,28.917597,48.697748
7636.0000,2.946177,41.409867,25.020857,48.471645
7637.0000,4.395822,36.953050,21.217352,42.837217
7638.0000,4.040979,38.347251,6.919858,39.175574
7639.0000,-1.220071,38.268519,7.193021,38.957768
7640.0000,-5.407601,40.644506,15.146750,43.710892
7641.0000,1.060313,29.875394,23.341900,37.927665
7642.0000,7.460963,27.817047,15.448085,32.681760
7643.0000,13.894234,33.322044,19.102650,40.845068
7644.0000,9.552455,26.012223,26.151893,38.102580
7645.0000,13.248345,25.970088,20.812033,35.820452
7646.0000,3.021468,28.393228,26.354316,38.856848
7647.0000,9.345086,20.489929,24.869331,33.550729
7648.0000,7.713580,28.440893,25.663892,39.077091
7649.0000,10.505385,19.671035,19.598793,29.688810
7650.0000,6.741263,18.814479,9.854469,22.283174
7651.0000,11.531226,24.096839,10.845555,28.831457
7652.0000,4.815578,18.969089,10.909015,22.405864
7653.0000,18.386907,12.907111,14.567866,26.774887
7654.0000,19.809945,6.041596,13.374773,24.653993
7655.0000,21.301780,11.357787,19.980307,31.336525
7656.0000,23.333018,12.396220,5.637601,27.016264
7657.0000,23.729782,7.698817,5.883126,25.631728
7658.0000,23.206299,9.695460,0.538467,25.155997
7659.0000,32.674816,5.205673,3.924652,33.318847
7660.0000,30.428994,4.494979,17.850482,35.563580
7661.0000,32.608520,3.704464,14.656053,35.942155
7662.0000,25.362629,3.587825,1.505704,25.659356
7663.0000,37.533444,-1.373515,2.707310,37.656015
7664.0000,28.351555,-4.097589,10.074225,30.365950
7665.0000,28.422403,-9.121510,4.701454,30.218184
7666.0000,22.230105,-13.539797,4.970832,26.499299
7667.0000,17.765534,-3.424953,5.387520,18.877761
7668.0000,11.321347,-3.839258,-7.855071,14.304368
7669.0000,14.625161,5.850397,-1.204670,15.797902
7670.0000,10.602240,-8.212701,-2.531176,13.647813
7671.0000,15.359002,-3.135510,3.384862,16.037072
7672.0000,15.545697,0.460990,-9.289981,18.115876
7673.0000,14.318901,-6.320345,-21.802755,26.839110
7674.0000,5.772522,-10.541118,-17.762051,21.445924
7675.0000,5.604884,-7.261817,-18.741516,20.866076
7676.0000,-4.678729,-3.308830,-23.112697,23.812510
7677.0000,7.103876,-4.003461,-25.475494,26.748712
7678.0000,11.208103,-4.964177,-32.896946,35.106604
7679.0000,14.524325,-3.704937,-38.306200,41.134506
7680.0000,7.993298,-9.602176,-40.559233,42.439910
7681.0000,9.494464,-11.934565,-30.680903,34.262173
7682.0000,0.985764,-26.264312,-34.342200,43.245491
7683.0000,6.926780,-26.052773,-28.522124,39.245877
7684.0000,-8.700644,-16.732620,-38.725949,43.074132
7685.0000,11.453938,-24.877160,-30.599240,41.065548
7686.0000,9.578026,-23.372039,-30.112455,39.303317
7687.0000,12.263708,-22.212459,-35.156159,43.356053
7688.0000,6.005607,-16.779037,-36.110569,40.268804
7689.0000,6.976195,-11.995452,-34.031268,36.751672
7690.0000,6.359441,-4.404075,-29.451847,30.450775
7691.0000,-3.615760,-12.973202,-22.912633,26.577555
7692.0000,4.119241,-4.676642,-26.420751,27.145814
7693.0000,14.483835,3.802055,-25.076285,29.207142
7694.0000,-0.978770,3.404338,-15.753257,16.146597
7695.0000,2.046480,8.285912,-21.769011,23.382349
7696.0000,-0.346582,4.186834,-23.550771,23.922552
7697.0000,-2.063682,11.807260,-17.154211,20.926947
7698.0000,0.697271,15.853232,-23.726136,28.543662
7699.0000,-4.257509,17.217390,-24.935574,30.599800
7700.0000,2.287407,21.800557,-33.691264,40.194499
7701.0000,8.194814,15.645984,-26.153497,31.558790
7702.0000,-3.597132,23.050689,-21.801148,31.930607
7703.0000,5.902263,23.888698,-25.812964,35.662525
7704.0000,3.974514,26.043659,-25.384124,36.584459
7705.0000,-4.952323,12.639757,-29.627130,32.589197
7706.0000,-11.953650,16.354656,-32.268763,38.100362
7707.0000,-9.455000,7.914356,-33.061413,35.285848
7708.0000,-7.366800,13.497041,-29.230529,33.028226
7709.0000,1.768212,13.996260,-42.131474,44.430654
7710.0000,-1.098260,9.352103,-32.076102,33.429692
7711.0000,3.662987,16.606602,-26.099744,31.151137
7712.0000,4.429148,11.834537,-36.002449,38.155602
7713.0000,6.107069,15.214109,-28.872236,33.201979
7714.0000,0.835324,7.930551,-24.704308,25.959473
7715.0000,5.928362,3.833065,-18.221145,19.540931
7716.0000,14.931379,2.870245,-20.681267,25.669032
7717.0000,0.871573,1.769990,-24.939768,25.017684
7718.0000,3.652179,-5.780423,-35.551190,36.202746
7719.0000,-6.658784,1.907283,-32.052739,32.792609
7720.0000,-1.875200,-5.823433,-21.184575,22.050283
7721.0000,-7.262053,-4.567272,-22.331628,23.922772
7722.0000,-5.572752,4.563191,-18.554910,19.903843
7723.0000,-4.186942,1.741252,-16.430441,17.044701
7724.0000,-3.643007,-0.245327,-18.365197,18.724640
7725.0000,-12.593930,-4.250834,-10.300417,16.815923
7726.0000,-8.190273,2.214022,-3.706504,9.258544
7727.0000,-10.403814,-1.940873,0.372214,10.589848
7728.0000,-8.077097,-8.820349,-13.785094,18.250120
7729.0000,-5.730608,-20.344641,-11.249690,23.943680
7730.0000,-3.497687,-5.759399,-8.276137,10.672344
7731.0000,-9.916244,-12.166984,-9.201764,18.194501
7732.0000,-5.316261,-17.725577,-12.867089,22.539314
7733.0000,-0.542552,-19.615733,-19.034811,27.338533
7734.0000,0.666032,-10.405179,-1.617165,10.551141
7735.0000,-0.732410,-8.977678,-6.986097,11.399152
7736.0000,-8.819215,-4.439257,-12.199138,15.694092
7737.0000,-15.151103,-12.962609,-5.153892,20.594848
7738.0000,-8.912784,-15.291237,-10.576940,20.618713
7739.0000,-7.845682,-16.352926,-4.620752,18.716951
7740.0000,-14.923752,-8.849454,-8.385606,19.270433
7741.0000,1.318887,-4.584818,-9.083310,10.259948
7742.0000,-1.619732,-3.616092,-2.325399,4.594250
7743.0000,-5.203627,-3.882005,-5.037010,8.217005
7744.0000,-2.319488,4.138320,3.121777,5.679015
7745.0000,-4.094226,-1.996019,-14.817877,15.502137
7746.0000,-1.557599,0.082537,0.300474,1.588462
7747.0000,6.027678,-5.503965,-5.239128,9.699227
7748.0000,9.596399,3.261308,-12.585662,16.159390
7749.0000,6.405487,1.969332,-15.511976,16.897631
7750.0000,-4.206029,1.595337,-2.710867,5.252102
7751.0000,-12.182632,2.883045,-10.487650,16.331542
7752.0000,-11.193085,17.878053,-2.368751,21.225478
7753.0000,-3.462557,21.622092,-9.429676,23.841622
7754.0000,-8.354365,13.675322,-14.141529,21.372709
7755.0000,-11.855485,14.920130,-13.127807,23.140918
7756.0000,-7.182638,14.364074,-16.437544,22.980639
7757.0000,-4.058758,20.830168,-9.614637,23.298297
7758.0000,-7.099726,6.596077,-0.732643,9.718596
7759.0000,-7.530556,13.944200,-9.384429,18.417858
7760.0000,-7.780009,18.678123,-6.417090,21.226867
7761.0000,-9.710030,18.437096,-1.225277,20.873727
7762.0000,-6.202180,0.579365,-12.091898,13.602084
7763.0000,-5.745389,4.159004,-10.182968,12.409660
7764.0000,-3.987555,9.881949,-13.737752,17.386182
7765.0000,-7.143499,6.178690,-14.887049,17.630372
7766.0000,-0.695501,1.656854,-8.473920,8.662344
7767.0000,-1.591395,-2.196589,0.736273,2.810630
7768.0000,-17.525588,2.128648,-4.261047,18.161329
7769.0000,-3.265152,4.095345,-11.894271,12.996413
7770.0000,-1.229486,3.216955,-8.215468,8.908106
7771.0000,-13.234375,8.128626,-11.384843,19.257152
7772.0000,-19.399427,-0.057965,-6.280784,20.390914
7773.0000,-19.665145,-1.350217,-1.505453,19.768849
7774.0000,-16.214811,3.742651,-2.943824,16.899515
7775.0000,-18.045383,0.735769,-7.874978,19.702601
7776.0000,-8.659190,0.335645,-2.674680,9.069076
7777.0000,-19.236119,1.034320,-8.254779,20.958041
7778.0000,-12.505583,-2.079891,-14.094053,18.956737
7779.0000,-14.249257,-11.067835,-8.725078,20.041589
