#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
69000,137.99999999993082,-28273.969072113832,13311.323993432667,-14962.645078681166,285.456768374234,41.91404349045061,1.1997752737441725,101
69500,138.9999999999356,-28096.3765287559,13279.516166583979,-14816.860362171921,284.77466045876946,42.01706124235432,1.1968336555577441,101
70000,139.99999999994037,-28481.566186897824,13583.06708262077,-14898.499104277054,291.28420553269683,42.03456266861008,1.196335344295931,101
70500,140.99999999994515,-28518.649003688508,13658.07028595003,-14860.578717738477,292.8926234519549,41.43835583548657,1.2135479796091688,101
71000,141.99999999994992,-28460.014475557695,13589.608135840923,-14870.406339716772,291.42447617105785,41.926556271403484,1.1994172065302604,101
71500,142.9999999999547,-28289.67902427389,13511.621496878617,-14778.057527395273,289.75207949995803,41.799477420814874,1.2030636769980028,101
72000,143.99999999995947,-27966.32869198632,13394.304615451754,-14572.024076534566,287.2362592957186,42.023838524268456,1.1966406394180271,101
72500,144.99999999996425,-28295.94281538645,13719.818797816464,-14576.124017569986,294.21679906799477,41.788113105856496,1.20339085124743,101
73000,145.99999999996902,-28407.127715553863,13825.053240669087,-14582.074474884776,296.473515529347,41.09216336998952,1.2237718552245054,101
73500,146.9999999999738,-28245.71767274181,13712.021781117155,-14533.695891624653,294.0495947244567,41.61841015549746,1.2082977897183793,101
74000,147.99999999997857,-28246.01908947285,13784.876339507247,-14461.142749965604,295.6119356914129,41.27591386913556,1.2183239155386314,101
74500,148.99999999998334,-28151.429944945216,13780.693975854718,-14370.735969090498,295.5222463402255,41.37351352604522,1.215449903011594,101
75000,149.99999999998812,-28170.611740954857,13655.2878596279,-14515.323881326956,292.83295527570533,41.914375216977895,1.1997657782600333,101
75500,150.9999999999929,-28234.935227530787,13799.195827779196,-14435.73939975159,295.919012196267,42.25339777239778,1.1901393888690066,101
76000,151.99999999999767,-27985.33358639634,13575.31918283053,-14410.01440356581,291.1180544843939,42.005960472291505,1.1971499386533908,101
76500,153.00000000000244,-28123.568970168857,13755.014731661653,-14368.554238507204,294.9715637736182,41.45820767831589,1.2129668844507875,101
77000,154.00000000000722,-28382.580455064388,13906.482573400626,-14476.097881663762,298.21973958518726,41.80111932757884,1.203016421842626,101
77500,155.000000000012,-27884.317091685192,13541.828525714482,-14342.48856597071,290.3998588521793,42.22247832494222,1.1910109258739099,101
78000,156.00000000001677,-28143.237574777453,13799.867691043817,-14343.369883733636,295.93342007307945,42.26481611418951,1.1898178585851602,101
78500,157.00000000002154,-28061.811448636618,13485.469390696759,-14576.342057939859,289.19125657050813,42.49994609141728,1.1832352185650397,101
79000,158.00000000002632,-27821.475990602998,13382.313649142847,-14439.16234146015,286.9791171441254,42.219412412400004,1.191097415361255,101
79500,159.0000000000311,-27799.448018172487,13545.093385429847,-14254.35463274264,290.4698726467502,41.96530360447254,1.1983097626659622,101
80000,160.00000000003587,-27821.933627870316,13558.245688888832,-14263.687938981484,290.75191927441335,42.25161127856506,1.190189710658258,101
80500,161.00000000004064,-28210.529727363195,13760.399507708844,-14450.130219654351,295.0870384453795,41.9441217037928,1.1989149125021084,101
81000,162.00000000004542,-28218.530169075115,13528.766845209646,-14689.763323865469,290.11975560262374,41.7028730210999,1.2058505651885714,101
81500,163.0000000000502,-28215.80832295759,13373.13696220261,-14842.67136075498,286.782326246418,41.93889132477024,1.1990644343232655,101
82000,164.00000000005497,-28232.658425400197,13330.828853026185,-14901.829572374012,285.8750433850373,42.00757662236377,1.1971038809153485,101
82500,165.00000000005974,-28070.670897764583,13247.164609029576,-14823.506288735007,284.08089242518327,41.92707822138152,1.1994022749917137,101
83000,166.00000000006452,-28425.08666344347,13510.89580414999,-14914.190859293481,289.7365172687893,41.56429610956821,1.2098709158917822,101
83500,167.0000000000693,-28253.304387486638,13429.843140735105,-14823.461246751533,287.99837075699594,42.080837487383725,1.195019776342551,101
84000,168.00000000007407,-28308.63313741152,13532.479980620095,-14776.153156791426,290.1993825154181,42.070013812728234,1.1953272282327165,101
84500,169.00000000007884,-27928.78734723993,13215.962687924224,-14712.824659315706,283.41177795015466,42.92311224491736,1.1715700556740314,101
85000,170.00000000008362,-28279.288355497763,13682.508184074368,-14596.780171423396,293.4166857787282,42.292368425826794,1.1890427250645856,101
85500,171.0000000000884,-27976.29860234088,13365.783966841835,-14610.514635499047,286.62464378788917,42.019316569655544,1.1967694172064627,101
86000,172.00000000009317,-28278.515420938962,13644.326773580548,-14634.188647358415,292.59789855238523,41.798246001124454,1.2030991205020352,101
86500,173.00000000009794,-28265.218395362444,13801.236561678237,-14463.981833684207,295.96277503339866,41.74153842241385,1.204733579620003,101
87000,174.00000000010272,-28068.635284226795,13705.582371402525,-14363.05291282427,293.91150379614004,41.76228056288639,1.204135222614503,101
87500,175.0000000001075,-28136.136375432034,13885.700590574159,-14250.435784857875,297.7740771055587,42.09180099242469,1.1947085136967845,101
88000,176.00000000011227,-27980.679196613288,13695.885003871754,-14284.794192741534,293.7035470821094,42.303287517855175,1.188735815892688,101
88500,177.00000000011704,-28057.83645215721,13707.422464727068,-14350.413987430144,293.95096396510525,42.891233538168734,1.172440819584495,101
89000,178.00000000012182,-27836.051609384485,13573.765447454443,-14262.286161930042,291.0847351632215,41.88979270615077,1.2004698460848844,101
89500,179.0000000001266,-28230.706903676346,14056.82221578898,-14173.884687887366,301.44372154940737,41.75566208306019,1.2043260840278136,101
90000,180.00000000013137,-27969.61099901839,13699.872777971716,-14269.738221046675,293.7890635272161,41.8428294506398,1.2018172208407292,101
90500,181.00000000013614,-28005.183571614627,13767.685802616437,-14237.49776899819,295.2432905356126,41.988294311656794,1.197653627680697,101
91000,182.00000000014091,-28083.179898756458,13804.462875679517,-14278.71702307694,296.03196222837795,41.99598842429023,1.1974342047726299,101
91500,183.0000000001457,-27993.208320421007,13805.060384144961,-14188.147936276046,296.0447755920754,41.93504199160511,1.1991744997548224,101
92000,184.00000000015046,-28172.48316956723,13782.865042190157,-14389.618127377073,295.56880411166475,41.479941915157724,1.212331326435738,101
92500,185.00000000015524,-28191.72916360651,13666.624384373365,-14525.104779233145,293.0760631528805,41.789599586544576,1.2033480459255725,101
93000,186.00000000016001,-28100.647865134593,13657.17829135089,-14443.469573783703,292.87349493432555,41.716905797303845,1.205444939920031,101
93500,187.0000000001648,-28328.366800098316,13974.47181281622,-14353.894987282096,299.67774545878575,41.447215554785835,1.213288572690957,101
94000,188.00000000016956,-28354.163604562542,13981.483466639218,-14372.680137923324,299.82810796534477,41.42956695377403,1.2138054220694574,101
94500,189.00000000017434,-28166.760316147884,13876.508214131318,-14290.252102016566,297.5769497518599,41.523892724281346,1.211048138872458,101
95000,190.0000000001791,-28097.201661994055,13873.907366368983,-14223.294295625072,297.52117546542263,41.54244336577836,1.2105073493078666,101
95500,191.0000000001839,-28053.138298134403,13764.366021258396,-14288.772276876007,295.1720989652892,41.76292784737266,1.2041165596976735,101
96000,192.00000000018866,-28164.964877581715,13924.229054720457,-14240.735822861257,298.60030677820816,41.6636301127889,1.2069863539577774,101
96500,193.00000000019344,-27907.31993651817,13714.494526433511,-14192.82541008466,294.1026218979645,42.019004740728874,1.1967782986001356,101
97000,194.0000000001982,-27894.43635767059,13724.337267983534,-14170.099089687057,294.3136961078778,42.30992890659369,1.188549220054199,101
97500,195.000000000203,-28105.309342352528,13649.8799145995,-14455.429427753028,292.7169837531044,42.226265663927215,1.1909041022644766,101
98000,196.00000000020776,-28079.905148766757,13595.405943011401,-14484.499205755355,291.5488081533128,42.28192784338543,1.1893363327412112,101
98500,197.00000000021254,-27864.19850757482,13494.341998487977,-14369.856509086843,289.38152659536695,42.18844843953652,1.19197161456533,101
99000,198.0000000002173,-27974.086076987674,13719.40038169003,-14254.685695297645,294.20782627795927,42.2807865779575,1.1893684359386347,101
99500,199.0000000002221,-28038.55349522281,13814.789076794958,-14223.764418427854,296.25340406252235,41.71318593988103,1.2055524379019407,101
100000,200.00000000022686,-28146.439785314527,13738.329433399278,-14408.11035191525,294.6137532865706,42.02842484218772,1.1965100569746432,101
100500,201.00000000023164,-27809.283283015793,13500.411573710262,-14308.871709305531,289.51168655009513,42.446264482609855,1.1847316510757546,101
101000,202.0000000002364,-28189.52192009961,13749.300576684866,-14440.221343414745,294.84902568390834,41.94436339753818,1.1989080040593016,101
101500,203.0000000002412,-27969.53585194945,13525.646980850277,-14443.888871099174,290.052851183632,42.4554398317696,1.18447561023382,101
102000,204.00000000024596,-28020.863724159946,13461.092542507784,-14559.771181652162,288.66850343861785,42.1671786304236,1.192572864388849,101
