#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
48500,96.99999999995534,-28148.1732199165,13422.608912237167,-14725.564307679335,287.8432352130244,42.20553522165139,1.191489048495306,101
49000,97.999999999953,-28015.632190081236,13348.85221642695,-14666.779973654286,286.2615482191286,41.572071628321915,1.2096446251723738,101
49500,98.99999999995067,-27980.119529014573,13468.458976536873,-14511.6605524777,288.82647408477015,41.84876518046485,1.2016467579300258,101
50000,99.99999999994834,-28336.98657901614,13668.337513724986,-14668.649065291153,293.11280062307975,41.90279877498617,1.2000972362853137,101
50500,100.99999999994601,-28345.121665047187,13554.223148286681,-14790.898516760506,290.66565727361535,41.90095404923054,1.2001500716044913,101
51000,101.99999999994368,-28463.475449123318,13624.342042364686,-14839.133406758632,292.16933285955685,41.73067154409984,1.2050472983483655,101
51500,102.99999999994135,-28386.75169676289,13635.750092847187,-14751.001603915704,292.4139745815818,41.61598557879829,1.208368186000622,101
52000,103.99999999993902,-28326.9660260101,13627.263012780868,-14699.703013229233,292.2319720662903,41.67716233331722,1.2065944557429755,101
52500,104.99999999993669,-28160.983584160822,13383.904522142424,-14777.079062018398,287.01323286887055,42.00275668057844,1.1972412521612616,101
53000,105.99999999993436,-28306.678511794194,13502.72785228486,-14803.950659509335,289.5613583480985,41.8108839273578,1.2027354669145451,101
53500,106.99999999993203,-28413.18378171297,13750.655495540908,-14662.528286172063,294.8780814531351,41.824720530169095,1.202337573689395,101
54000,107.9999999999297,-28034.42027246166,13365.564662413575,-14668.855610048084,286.61994087979286,42.49302326850365,1.1834279873363165,101
54500,108.99999999992737,-28049.183049183877,13531.461222239166,-14517.721826944711,290.1775355920529,42.3364781657882,1.187803879329704,101
55000,109.99999999992504,-28388.486425958155,13659.248348238496,-14729.23807771966,292.9178865928697,41.95459358326273,1.1986156629709814,101
55500,110.99999999992271,-28403.27222749388,13795.039975013042,-14608.232252480837,295.82989136192697,42.18066772853855,1.1921914874869823,101
56000,111.99999999992038,-28390.380205883157,13635.07284703715,-14755.307358846007,292.3994512779327,41.52289789927773,1.2110771537300449,101
56500,112.99999999991805,-28055.25818095944,13401.181661557765,-14654.076519401677,287.38373518604703,42.11800442454457,1.1939652338603006,101
57000,113.99999999991572,-28052.979737606034,13324.359947670247,-14728.619789935787,285.73631993282953,41.78383042057485,1.2035141942783305,101
57500,114.99999999991338,-28239.123379082106,13612.857741576545,-14626.265637505561,291.92305597593224,41.73060307927359,1.2050492753951327,101
58000,115.99999999991105,-28179.846757745814,13487.484466386635,-14692.362291359179,289.23446917616224,41.89609447603329,1.2002892783060606,101
58500,116.99999999990872,-28337.22448246622,13485.876904184555,-14851.347578281664,289.19999555720494,41.903501691248,1.2000771050831678,101
59000,117.9999999999064,-28213.50040382744,13399.325163754187,-14814.175240073251,287.34392322866665,42.048592629741556,1.1959361742564372,101
59500,118.99999999990406,-28310.534676609688,13798.700229050566,-14511.834447559122,295.9083842518525,41.678019719386576,1.2065696340915466,101
60000,119.99999999990173,-27984.596006411055,13357.296776629813,-14627.299229781242,286.44263891056096,41.63333501598979,1.2078646349894149,101
60500,120.9999999998994,-28301.060535769317,13696.588658293102,-14604.471877476215,293.7186367093523,41.952362955929814,1.1986793939427574,101
61000,121.99999999989707,-28476.57493549788,13846.750510382095,-14629.824425115785,296.9388060217034,41.54338759239712,1.2104798360662257,101
61500,122.99999999989474,-27951.660236253367,13416.07017811643,-14535.590058136937,287.7030143069534,41.956301983912205,1.1985668570543426,101
62000,123.99999999989241,-28237.441181483526,13807.209607743449,-14430.231573740077,296.0908649535274,41.67191749475705,1.2067463180403792,101
62500,124.99999999989008,-27974.89457364185,13494.996565448728,-14479.898008193122,289.39556355888703,42.29052522947922,1.1890945484741096,101
63000,125.99999999988775,-28235.992728507506,13597.059577463318,-14638.933151044188,291.58426977583434,42.23119472908418,1.1907651044465506,101
63500,126.99999999988542,-28163.90868327608,13578.357155917183,-14585.551527358897,291.1832027731856,41.859923940527835,1.2013264303567779,101
64000,127.99999999988309,-28198.932054951318,13585.129721623625,-14613.802333327692,291.3284381172518,42.00369086429999,1.197214624899097,101
64500,128.99999999988785,-27969.69505123765,13362.499289621239,-14607.19576161641,286.5542050137292,42.2187924179075,1.1911149069519724,101
65000,129.99999999989262,-28372.894929850514,13630.08629558584,-14742.808634264675,292.2925163957733,41.77905563911248,1.2036517396865891,101
65500,130.9999999998974,-27906.262832692617,13386.267701913566,-14519.99513077905,287.0639104469154,42.36866513466498,1.186901518908997,101
66000,131.99999999990217,-27888.843922818978,13182.996551601982,-14705.847371216996,282.7048304861026,41.62383223961717,1.2081403920953109,101
66500,132.99999999990695,-28044.381649571234,13480.476028800906,-14563.905620770329,289.0841756407061,42.22325640120918,1.1909889783167082,101
67000,133.99999999991172,-28336.278502406065,13550.413988971257,-14785.864513434808,290.5839711611791,42.02382547395634,1.196641011029456,101
67500,134.9999999999165,-28368.16733649768,13615.47652386791,-14752.690812629771,291.9792148621811,42.178861385645334,1.1922425440245472,101
68000,135.99999999992127,-28167.35922147325,13416.11264884027,-14751.24657263298,287.70392507703036,41.89424907486762,1.2003421498882525,101
68500,136.99999999992605,-28137.17450530546,13477.203591529442,-14659.970913776016,289.0139993480488,42.06334722226746,1.1955166748084998,101
69000,137.99999999993082,-28048.606986754967,13360.044702585757,-14688.56228416921,286.5015672383143,41.99212171320531,1.1975444666961563,101
69500,138.9999999999356,-28129.264349226083,13407.569131656668,-14721.695217569415,287.5207122871543,41.74359252242974,1.204674297629271,101
70000,139.99999999994037,-28236.809857626366,13755.177523407312,-14481.632334219054,294.97505478665767,41.687852425779006,1.2062850465135426,101
70500,140.99999999994515,-28103.422022852978,13787.280199798046,-14316.141823054932,295.66348564922123,41.42058125077519,1.2140687427349754,101
71000,141.99999999994992,-28147.838040710805,13962.67147077939,-14185.166569931414,299.42469117919603,41.66036165614492,1.2070810478685106,101
71500,142.9999999999547,-27918.541571580514,13589.121602248331,-14329.419969332183,291.41404262537037,41.951687859449635,1.198698683374983,101
72000,143.99999999995947,-27870.568840148913,13710.70058147738,-14159.868258671533,294.0212620522346,42.28355653890232,1.1892905213925034,101
72500,144.99999999996425,-28000.323193180273,13616.871633449588,-14383.451559730685,292.00913250770685,42.30066847108472,1.1888094164955167,101
73000,145.99999999996902,-28077.055819908153,13473.79631802733,-14603.259501880824,288.940931538764,41.923341896882036,1.199509169048867,101
73500,146.9999999999738,-28236.799156659206,13495.189705956143,-14741.609450703063,289.39970539069253,41.68967847003555,1.2062322101770255,101
74000,147.99999999997857,-28225.26463234939,13524.892489964841,-14700.372142384549,290.0366713858876,42.39093196217847,1.186278071153222,101
74500,148.99999999998334,-28307.765824700473,13677.569729891411,-14630.196094809062,293.3107823259592,42.0279874786236,1.1965225084369762,101
75000,149.99999999998812,-28004.09110104851,13323.213782163453,-14680.877318885057,285.71174080743583,42.36194926340998,1.1870896848912516,101
75500,150.9999999999929,-28274.693891632192,13509.518752327172,-14765.17513930502,289.7069868656966,42.22615614419139,1.1909071910491207,101
