#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
61000,121.99999999989707,-53408.26666099086,13370.49551410075,-40037.77114689011,292.0368625386546,43.624739561827624,1.2078116536272256,96.5
61500,122.99999999989474,-53297.92002754467,13283.587118029487,-40014.332909515186,290.13861910480784,43.97589643208913,1.1981670211225064,96.5
62000,123.99999999989241,-53043.00859983421,12984.266879918558,-40058.741719915655,283.600900054676,43.418410898404616,1.2135512963042174,96.5
62500,124.99999999989008,-53503.87313707261,13414.897506174046,-40088.97563089857,293.00668586658406,43.47682547169346,1.2119207936083873,96.5
63000,125.99999999988775,-53477.65241239705,13394.771039004972,-40082.88137339208,292.5670858293345,43.602753993094105,1.208420661630073,96.5
63500,126.99999999988542,-53606.73024819138,13622.977747718385,-39983.752500473,297.55155115095647,43.754997978753146,1.204216004187999,96.5
64000,127.99999999988309,-53683.194082686336,13503.765292228069,-40179.42879045827,294.94772607654505,43.45467296339218,1.212538611753366,96.5
64500,128.99999999988785,-53600.11999762666,13406.149483478088,-40193.97051414857,292.8156125365904,43.1766601132595,1.2203461011345547,96.6
65000,129.99999999989262,-53508.59548325952,13192.444362665858,-40316.15112059367,288.14788927049085,43.600611946525234,1.2084800299099303,96.6
65500,130.9999999998974,-53601.36411138682,13267.013573493556,-40334.35053789327,289.77662160499096,43.489909829719615,1.2115561755711228,96.6
66000,131.99999999990217,-53656.44210234232,13419.421341431593,-40237.02076091073,293.10549496859994,43.588980875207085,1.2088024948341431,96.6
66500,132.99999999990695,-53449.35656949966,13259.323698124168,-40190.032871375486,289.6086602101555,43.53047045083417,1.210427277342195,96.6
67000,133.99999999991172,-53407.47592600932,13058.575255526033,-40348.90067048329,285.2239352555678,43.33141947520348,1.2159876013150306,96.5
67500,134.9999999999165,-53725.50749669178,13264.618496720312,-40460.888999971474,289.72430860689303,42.84216964937466,1.2298739597096284,96.5
68000,135.99999999992127,-53746.94417093775,13153.918529302955,-40593.0256416348,287.3064123416722,43.144349016778925,1.2212600266314517,96.5
68500,136.99999999992605,-53851.89478620481,13510.703978019084,-40341.190808185725,295.09928007291063,42.816406881744804,1.230613978766471,96.5
69000,137.99999999993082,-53618.43893910048,13163.532185278942,-40454.90675382154,287.516392736624,43.3469834184367,1.2155509951084007,96.5
69500,138.9999999999356,-53881.86279199823,13311.995705622436,-40569.867086375794,290.7591162869093,43.379877430960015,1.214629269367717,96.5
70000,139.99999999994037,-53481.85173511571,13112.404686087144,-40369.44704902857,286.3996716369704,43.54357292690456,1.210063053798506,96.5
70500,140.99999999994515,-53739.89626938389,13413.641028575428,-40326.25524080846,292.97924202388106,43.181627168296025,1.2202057283268253,96.5
71000,141.99999999994992,-53651.75628248776,13274.379672787292,-40377.37660970047,289.9375111191172,43.07689568696476,1.223172375561232,96.5
71500,142.9999999999547,-53724.59397546468,13299.651263197145,-40424.94271226754,290.48949036078943,43.12964993952137,1.2216762459958146,96.5
72000,143.99999999995947,-53523.68024371661,13214.75853389589,-40308.92170982072,288.63527289432864,43.61382545114582,1.2081139015941056,96.5
72500,144.99999999996425,-53843.10017886079,13444.066228493235,-40399.03395036756,293.6437858260713,43.08865323611936,1.2228386099814308,96.5
73000,145.99999999996902,-53749.733819531735,13353.972068093235,-40395.7617514385,291.67595928527305,43.10886668069619,1.2222652295524727,96.5
73500,146.9999999999738,-53376.14194180005,13050.286194120406,-40325.85574767964,285.04288650657145,43.250051583586774,1.2182752829183656,96.5
74000,147.99999999997857,-53895.077449715354,13427.388420456542,-40467.689029258814,293.2795110145714,42.980292661630294,1.2259215925783198,96.5
74500,148.99999999998334,-53733.9338581962,13173.84313388963,-40560.090724306574,287.7416033190506,43.222580110449485,1.2190495961736825,96.5
75000,149.99999999998812,-53601.894203821044,13151.020220440541,-40450.8739833805,287.24310780475696,43.55742703104262,1.2096781747846697,96.5
75500,150.9999999999929,-53674.16724041279,13274.716374645432,-40399.45086576736,289.94486532331695,43.86098466848737,1.20130610900499,96.5
76000,151.99999999999767,-53509.1592810691,13088.031358636033,-40421.127922433065,285.8673121540371,43.526689743649975,1.2105324144691016,96.6
76500,153.00000000000244,-53374.711925639014,13044.662602989287,-40330.04932264973,284.92005666018315,43.62192478364323,1.2078895897089175,96.6
77000,154.00000000000722,-53207.60914455077,13061.238719375571,-40146.3704251752,285.2821103340669,43.84716186816725,1.2016848202775243,96.6
77500,155.000000000012,-53503.04413642039,13507.903869854525,-39995.14026656586,295.03812042461755,43.632942876998264,1.2075845761254995,96.6
78000,156.00000000001677,-53469.89249707473,13378.801038824065,-40091.09145825067,292.21827087758834,43.79318069196202,1.2031660636812138,96.6
78500,157.00000000002154,-53477.55642986101,13422.908889319557,-40054.64754054145,293.1816695981849,43.48303164409936,1.2117478206324228,96.6
79000,158.00000000002632,-53486.78492953954,13433.469741166049,-40053.3151883735,293.412338539043,43.9590055415891,1.198627407059476,96.6
